revid,parentid,timestamp,user,anon,minor,size,sha1,comment,page,lang,date,weekday,hour,size_diff,revert_sha1,revert_kw,is_revert
1321,1320,2026-01-24 15:05:00+00:00,Utilisateur_25,False,False,27428,sha1,mise en forme,Page_Controversee_(demo),fr,2026-01-24,Saturday,15,-45,True,False,True
1322,1321,2026-01-26 17:13:00+00:00,Utilisateur_22,False,True,27473,sha1322,précision,Page_Controversee_(demo),fr,2026-01-26,Monday,17,45,False,False,False
1323,1322,2026-02-04 19:47:00+00:00,Utilisateur_9,False,False,27544,sha3,Annulation des modifications de vandalisme,Page_Controversee_(demo),fr,2026-02-04,Wednesday,19,71,True,True,True
1324,1323,2026-02-07 13:34:00+00:00,Utilisateur_23,False,False,27077,sha4,rv POV,Page_Controversee_(demo),fr,2026-02-07,Saturday,13,-467,True,True,True
1325,1324,2026-02-07 21:04:00+00:00,Utilisateur_9,False,False,26983,sha1325,màj références,Page_Controversee_(demo),fr,2026-02-07,Saturday,21,-94,False,False,False
1326,1325,2026-02-17 20:36:00+00:00,Utilisateur_2,False,False,27390,sha1326,ajout paragraphe,Page_Controversee_(demo),fr,2026-02-17,Tuesday,20,407,False,False,False
1327,1326,2026-02-18 19:54:00+00:00,IP_43.51,True,True,27546,sha1327,reformulation,Page_Controversee_(demo),fr,2026-02-18,Wednesday,19,156,False,False,False
1330,1329,2026-02-19 07:07:00+00:00,Utilisateur_13,False,False,27692,sha1330,correction typo,Page_Controversee_(demo),fr,2026-02-19,Thursday,7,146,False,False,False
1328,1327,2026-02-19 08:31:00+00:00,Utilisateur_12,False,False,27678,sha1328,correction typo,Page_Controversee_(demo),fr,2026-02-19,Thursday,8,-14,False,False,False
1329,1328,2026-02-19 18:52:00+00:00,Utilisateur_23,False,False,27462,sha1329,reformulation,Page_Controversee_(demo),fr,2026-02-19,Thursday,18,-216,False,False,False
1331,1330,2026-02-20 14:29:00+00:00,Utilisateur_1,False,False,27878,sha1331,correction typo,Page_Controversee_(demo),fr,2026-02-20,Friday,14,416,False,False,False
1332,1331,2026-02-21 21:45:00+00:00,Utilisateur_2,False,False,27915,sha12,ajout source,Page_Controversee_(demo),fr,2026-02-21,Saturday,21,37,True,False,True
1333,1332,2026-02-24 14:16:00+00:00,Utilisateur_6,False,False,27601,sha1333,màj références,Page_Controversee_(demo),fr,2026-02-24,Tuesday,14,-314,False,False,False
1334,1333,2026-03-08 19:11:00+00:00,Utilisateur_10,False,True,27830,sha1334,précision,Page_Controversee_(demo),fr,2026-03-08,Sunday,19,229,False,False,False
1336,1335,2026-03-09 07:01:00+00:00,IP_6.235,True,False,27728,sha16,Annulation des modifications de vandalisme,Page_Controversee_(demo),fr,2026-03-09,Monday,7,-102,True,True,True
1335,1334,2026-03-09 13:50:00+00:00,Utilisateur_18,False,False,27873,sha1335,ajout paragraphe,Page_Controversee_(demo),fr,2026-03-09,Monday,13,145,False,False,False
1337,1336,2026-03-12 12:32:00+00:00,IP_1.49,True,False,28029,sha1337,ajout paragraphe,Page_Controversee_(demo),fr,2026-03-12,Thursday,12,156,False,False,False
1338,1337,2026-03-13 08:24:00+00:00,Utilisateur_2,False,False,27983,sha18,Annulation des modifications de vandalisme,Page_Controversee_(demo),fr,2026-03-13,Friday,8,-46,False,True,True
1339,1338,2026-03-16 22:38:00+00:00,Utilisateur_2,False,False,28371,sha1339,précision,Page_Controversee_(demo),fr,2026-03-16,Monday,22,388,False,False,False
1340,1339,2026-03-17 16:07:00+00:00,Utilisateur_2,False,False,28401,sha1340,correction typo,Page_Controversee_(demo),fr,2026-03-17,Tuesday,16,30,False,False,False
1341,1340,2026-03-21 19:35:00+00:00,Utilisateur_20,False,False,28174,sha1341,ajout paragraphe,Page_Controversee_(demo),fr,2026-03-21,Saturday,19,-227,False,False,False
1342,1341,2026-03-22 18:07:00+00:00,IP_116.209,True,False,28271,sha1342,correction typo,Page_Controversee_(demo),fr,2026-03-22,Sunday,18,97,False,False,False
1344,1343,2026-03-23 11:28:00+00:00,Utilisateur_20,False,False,28295,sha24,correction,Page_Controversee_(demo),fr,2026-03-23,Monday,11,24,True,False,True
1343,1342,2026-03-23 21:33:00+00:00,IP_2.30,True,False,27684,sha23,mise en forme,Page_Controversee_(demo),fr,2026-03-23,Monday,21,-611,True,False,True
1345,1344,2026-03-24 17:47:00+00:00,Utilisateur_2,False,False,28341,sha1345,màj références,Page_Controversee_(demo),fr,2026-03-24,Tuesday,17,657,False,False,False
1346,1345,2026-03-25 09:07:00+00:00,IP_207.169,True,False,28698,sha1346,correction typo,Page_Controversee_(demo),fr,2026-03-25,Wednesday,9,357,False,False,False
1347,1346,2026-04-03 19:38:00+00:00,IP_223.23,True,False,28540,sha27,mise en forme,Page_Controversee_(demo),fr,2026-04-03,Friday,19,-158,True,False,True
1348,1347,2026-04-06 11:41:00+00:00,IP_40.82,True,False,28275,sha1348,correction typo,Page_Controversee_(demo),fr,2026-04-06,Monday,11,-265,False,False,False
1349,1348,2026-04-11 10:44:00+00:00,IP_151.236,True,False,28051,sha1349,màj références,Page_Controversee_(demo),fr,2026-04-11,Saturday,10,-224,False,False,False
1351,1350,2026-04-13 17:40:00+00:00,Utilisateur_24,False,True,28201,sha1351,précision,Page_Controversee_(demo),fr,2026-04-13,Monday,17,150,False,False,False
1350,1349,2026-04-13 19:15:00+00:00,Utilisateur_2,False,False,28059,sha1350,màj références,Page_Controversee_(demo),fr,2026-04-13,Monday,19,-142,False,False,False
1352,1351,2026-04-18 21:11:00+00:00,IP_17.126,True,False,28290,sha1352,ajout paragraphe,Page_Controversee_(demo),fr,2026-04-18,Saturday,21,231,False,False,False
1353,1352,2026-04-20 12:55:00+00:00,Utilisateur_18,False,False,27750,sha1353,reformulation,Page_Controversee_(demo),fr,2026-04-20,Monday,12,-540,False,False,False
1354,1353,2026-04-21 12:51:00+00:00,IP_249.157,True,False,26655,sha1354,reformulation,Page_Controversee_(demo),fr,2026-04-21,Tuesday,12,-1095,False,False,False
1355,1354,2026-04-21 20:23:00+00:00,Utilisateur_2,False,True,26664,sha35,mise en forme,Page_Controversee_(demo),fr,2026-04-21,Tuesday,20,9,True,False,True
1356,1355,2026-04-23 14:29:00+00:00,Utilisateur_5,False,True,27131,sha1356,précision,Page_Controversee_(demo),fr,2026-04-23,Thursday,14,467,False,False,False
1358,1357,2026-04-23 15:23:00+00:00,Utilisateur_21,False,True,26845,sha1358,correction typo,Page_Controversee_(demo),fr,2026-04-23,Thursday,15,-286,False,False,False
1357,1356,2026-04-23 18:26:00+00:00,Utilisateur_23,False,False,26724,sha1357,correction typo,Page_Controversee_(demo),fr,2026-04-23,Thursday,18,-121,False,False,False
1359,1358,2026-04-24 15:22:00+00:00,Utilisateur_23,False,True,26833,sha1359,correction typo,Page_Controversee_(demo),fr,2026-04-24,Friday,15,109,False,False,False
1360,1359,2026-04-27 14:53:00+00:00,Utilisateur_23,False,False,26520,sha1360,correction typo,Page_Controversee_(demo),fr,2026-04-27,Monday,14,-313,False,False,False
1361,1360,2026-04-29 12:47:00+00:00,Utilisateur_2,False,False,26623,sha1361,correction typo,Page_Controversee_(demo),fr,2026-04-29,Wednesday,12,103,False,False,False
1362,1361,2026-05-03 13:11:00+00:00,IP_39.128,True,True,26879,sha1362,correction typo,Page_Controversee_(demo),fr,2026-05-03,Sunday,13,256,False,False,False
1363,1362,2026-05-03 14:19:00+00:00,Utilisateur_10,False,False,27811,sha43,correction,Page_Controversee_(demo),fr,2026-05-03,Sunday,14,932,True,False,True
1365,1364,2026-05-04 07:05:00+00:00,IP_155.60,True,False,27564,sha45,ajout source,Page_Controversee_(demo),fr,2026-05-04,Monday,7,-247,True,False,True
1364,1363,2026-05-04 13:31:00+00:00,Utilisateur_23,False,False,27705,sha1364,reformulation,Page_Controversee_(demo),fr,2026-05-04,Monday,13,141,False,False,False
1366,1365,2026-05-05 15:32:00+00:00,IP_81.118,True,False,27715,sha1366,màj références,Page_Controversee_(demo),fr,2026-05-05,Tuesday,15,10,False,False,False
1367,1366,2026-05-06 12:10:00+00:00,Utilisateur_13,False,False,27411,sha47,rv POV,Page_Controversee_(demo),fr,2026-05-06,Wednesday,12,-304,True,True,True
1368,1367,2026-05-09 15:56:00+00:00,IP_243.13,True,False,27372,sha1368,reformulation,Page_Controversee_(demo),fr,2026-05-09,Saturday,15,-39,False,False,False
1369,1368,2026-05-12 10:42:00+00:00,IP_165.6,True,False,27334,sha1369,reformulation,Page_Controversee_(demo),fr,2026-05-12,Tuesday,10,-38,False,False,False
1370,1369,2026-05-13 14:00:00+00:00,Utilisateur_2,False,True,27414,sha1370,màj références,Page_Controversee_(demo),fr,2026-05-13,Wednesday,14,80,False,False,False
1371,1370,2026-05-18 16:55:00+00:00,Utilisateur_13,False,False,27041,sha51,ajout source,Page_Controversee_(demo),fr,2026-05-18,Monday,16,-373,True,False,True
1372,1371,2026-05-19 14:37:00+00:00,Utilisateur_10,False,True,26773,sha1372,précision,Page_Controversee_(demo),fr,2026-05-19,Tuesday,14,-268,False,False,False
1374,1373,2026-05-20 16:27:00+00:00,IP_253.69,True,False,26146,sha1374,reformulation,Page_Controversee_(demo),fr,2026-05-20,Wednesday,16,-627,False,False,False
1373,1372,2026-05-20 19:30:00+00:00,Utilisateur_1,False,False,26774,sha1373,précision,Page_Controversee_(demo),fr,2026-05-20,Wednesday,19,628,False,False,False
1375,1374,2026-05-21 20:17:00+00:00,IP_47.42,True,True,26565,sha1375,màj références,Page_Controversee_(demo),fr,2026-05-21,Thursday,20,-209,False,False,False
1376,1375,2026-05-26 10:02:00+00:00,IP_18.199,True,False,26101,sha1376,reformulation,Page_Controversee_(demo),fr,2026-05-26,Tuesday,10,-464,False,False,False
1377,1376,2026-05-27 15:03:00+00:00,Utilisateur_23,False,True,25788,sha57,mise en forme,Page_Controversee_(demo),fr,2026-05-27,Wednesday,15,-313,True,False,True
1378,1377,2026-05-28 10:17:00+00:00,Utilisateur_23,False,True,25382,sha1378,reformulation,Page_Controversee_(demo),fr,2026-05-28,Thursday,10,-406,False,False,False
