revid,parentid,timestamp,user,anon,minor,size,sha1,comment,page,lang
79162881,79162805,2012-05-28T12:06:16Z,Efilguht,False,True,59986,c63fb138d4e8c020fc0d8cca96de1ea1be57ddf7,Annulation des modifications 79162805 de [[Spécial:Contributions/86.72.141.43|86.72.141.43]] ([[User talk:86.72.141.43|d]]),Vaccination,fr
79165548,79162881,2012-05-28T13:37:56Z,Wormhole02,False,True,59998,6eeef64100481c1ea54b8f583c7a0166320c6b9a,/* Principe de la vaccination */,Vaccination,fr
79166200,79165548,2012-05-28T13:59:45Z,Tholla70,False,True,63601,543b35932b7758a4d93eab4f82a7af650957862c,/* Opposition à la vaccination */,Vaccination,fr
79166244,79166200,2012-05-28T14:01:07Z,Tholla70,False,True,63655,5e6b406cfd07a6b80ba127cb400ac2dd36cbc033,/* Opposition à la vaccination */,Vaccination,fr
79166263,79166244,2012-05-28T14:01:57Z,Tholla70,False,True,63662,64553d72fdad4b14f34ec064da3235f844bb5cd1,/* Opposition à la vaccination */,Vaccination,fr
79174496,79166263,2012-05-28T18:20:46Z,Ediacara,False,True,63551,af8e7dee5d0120bb61d187ba710c00f9e6625ca2,/* Opposition à la vaccination */,Vaccination,fr
79174504,79174496,2012-05-28T18:21:04Z,Ediacara,False,True,63553,41be9e8cc726376fa990dfb153fe4fd3cc3822e4,/* Opposition à la vaccination */,Vaccination,fr
79283386,79174504,2012-05-31T14:25:18Z,Latviyaa,False,True,63552,c0c024f994b768ff7719ae7ddef2f18dc11fd4e2,/* Opposition à la vaccination */,Vaccination,fr
79637238,79283386,2012-06-10T12:16:37Z,VolkovBot,False,True,63569,a0fa4d769ef74b2a43c0d49480526fb09825fa89,r2.7.2) (robot Ajoute : [[id:Vaksinasi]],Vaccination,fr
79992466,79637238,2012-06-20T16:19:17Z,83.115.253.109,True,True,64221,d024d836235326010eea05bcad1f2d3d6dca9932,/* Vaccins issus d’agents infectieux inactivés */,Vaccination,fr
79993271,79992466,2012-06-20T16:45:54Z,McSly,False,True,63569,a0fa4d769ef74b2a43c0d49480526fb09825fa89,"Annulation des modifications 79992466 de [[Spécial:Contributions/83.115.253.109|83.115.253.109]] ([[User talk:83.115.253.109|d]]) C'est vrai, mais cela n'a rien à voir avec la vaccination",Vaccination,fr
80193632,79993271,2012-06-26T14:18:42Z,62.35.72.105,True,True,63569,9fb2dcfb3df6f0cbeaf224d56633bba1b5a8dd65,/* Vaccination anti-papillomavirus */,Vaccination,fr
80197084,80193632,2012-06-26T15:58:42Z,62.147.253.163,True,True,60267,8015c11f86bb3a01d76e4ab45efc4d2204bd45a0,/* Opposition à la vaccination */,Vaccination,fr
80197985,80197084,2012-06-26T16:28:35Z,McSly,False,True,63569,9fb2dcfb3df6f0cbeaf224d56633bba1b5a8dd65,Annulation des modifications 80197084 de [[Spécial:Contributions/62.147.253.163|62.147.253.163]] ([[User talk:62.147.253.163|d]]) changements non neutres et non expliqués,Vaccination,fr
80201324,80197985,2012-06-26T18:17:17Z,Ediacara,False,True,63545,5eaaded90681e3ccda721344236f257a5f4be982,/* Vaccins et santé publique */,Vaccination,fr
80201332,80201324,2012-06-26T18:17:31Z,Ediacara,False,True,63559,0fb56e45b7891efc9adcafbe8cd6e3fed641d678,/* Vaccins et santé publique */,Vaccination,fr
80206966,80201332,2012-06-26T20:47:15Z,62.147.253.163,True,True,60257,81167a72c07ab094e114e3232aeb2f6f807f5cac,/* Opposition à la vaccination */,Vaccination,fr
80206967,80206966,2012-06-26T20:47:20Z,Salebot,False,True,63559,0fb56e45b7891efc9adcafbe8cd6e3fed641d678,"bot : révocation de [[Special:Contributions/62.147.253.163|62.147.253.163]] (modification suspecte : -11), retour à la version 80201332 de Ediacara",Vaccination,fr
80207309,80206967,2012-06-26T20:56:30Z,62.147.253.163,True,True,60257,81167a72c07ab094e114e3232aeb2f6f807f5cac,/* Opposition à la vaccination */,Vaccination,fr
80207380,80207309,2012-06-26T20:58:16Z,Woozz,False,True,63559,0fb56e45b7891efc9adcafbe8cd6e3fed641d678,[[WP:LRC|LiveRC]] : Révocation des modifications de [[Special:Contributions/62.147.253.163|62.147.253.163]] (retour à la dernière version de [[User:Salebot|Salebot]]) ; Suppression injustifié,Vaccination,fr
80222139,80207380,2012-06-27T10:24:22Z,62.147.253.163,True,True,63611,03c605d6e252f534cd65af245d43887a1b2952fd,/* Opposition à la vaccination */,Vaccination,fr
80381161,80222139,2012-07-01T20:59:37Z,Fdardel,False,True,63611,04770c1065ac02a51560be86ea179b97a6a46b8f,/* Opposition à la vaccination */ orthographe,Vaccination,fr
80846764,80381161,2012-07-15T18:06:47Z,86.194.114.220,True,True,63568,9c37f9db662acd95701f6ea0b48310886e0185e5,/* Cas des autres vaccinations obligatoires ou recommandées */,Vaccination,fr
80846851,80846764,2012-07-15T18:08:45Z,McSly,False,True,63611,04770c1065ac02a51560be86ea179b97a6a46b8f,Annulation des modifications 80846764 de [[Spécial:Contributions/86.194.114.220|86.194.114.220]] ([[User talk:86.194.114.220|d]]),Vaccination,fr
80847034,80846851,2012-07-15T18:13:04Z,86.194.114.220,True,True,64015,28a67c6ccce4ee2e916bd9dd2e1cfb549de81dc1,/* Opposition à la vaccination */,Vaccination,fr
80847069,80847034,2012-07-15T18:14:03Z,Toto Azéro,False,True,63611,04770c1065ac02a51560be86ea179b97a6a46b8f,[[WP:LRC|LiveRC]] : Révocation des modifications de [[Special:Contributions/86.194.114.220|86.194.114.220]] (retour à la dernière version de [[User:McSly|McSly]]) ; limite du [[WP:POV]] + source ?,Vaccination,fr
81043470,80847069,2012-07-20T06:47:53Z,81.255.240.224,True,True,63745,fed0bceb468eb8c15f25c8d780f3352c15591c8f,/* Vaccins et santé publique */,Vaccination,fr
81043530,81043470,2012-07-20T06:52:31Z,81.255.240.224,True,True,63755,b39f45e623b30a9cf76ee6c26c65e67f115ad7f2,/* Effets indésirables et risques selon les types de vaccin */,Vaccination,fr
81052462,81043530,2012-07-20T13:00:51Z,Ediacara,False,True,63745,fed0bceb468eb8c15f25c8d780f3352c15591c8f,Cf. suite du paragraphe,Vaccination,fr
81052530,81052462,2012-07-20T13:02:21Z,Ediacara,False,True,63746,1e452a6f610bb0b0f5b8e7cbd7200ec1d0920430,/* Opposition à la vaccination */,Vaccination,fr
81052570,81052530,2012-07-20T13:03:39Z,Ediacara,False,True,63756,03d383544f9debde016d7c87bfea273409dbf33d,/* Opposition à la vaccination */,Vaccination,fr
81052594,81052570,2012-07-20T13:04:07Z,Ediacara,False,True,63757,633a5ed97ddb2afbff0fdc23ddaf5c5a37fd6d19,/* Autovaccins */,Vaccination,fr
81052640,81052594,2012-07-20T13:05:11Z,Ediacara,False,True,63813,aa50cde4acd2f5705b55bbb042d42123bfd91f70,/* Vaccination anti-papillomavirus */,Vaccination,fr
81190044,81052640,2012-07-24T07:06:40Z,81.255.240.224,True,True,63826,22ccbf5ab56d0f304fcca26ddfb77a35d8a389f0,/* Histoire de la vaccination */,Vaccination,fr
81617324,81190044,2012-08-06T11:32:52Z,Sebleouf,False,True,63827,a4ef68f02a8c3e02cd202e1018159f89a5065159,orthographe (en terme de → en termes de) using [[Project:AWB|AWB]],Vaccination,fr
81622687,81617324,2012-08-06T16:23:23Z,Clement b,False,True,63814,2262bc404ac7e27fa14ec3fb7c2b9735d763292c,ref présente,Vaccination,fr
81965914,81622687,2012-08-16T10:28:50Z,Sebleouf,False,True,63808,6b98c8fcb1c0a4ad22c3b4bfccb72c3c8f855c02,/* En France */coquille using [[Project:AWB|AWB]],Vaccination,fr
82387545,81965914,2012-08-27T14:43:05Z,Mederic.claassen,False,True,64998,f52c0ba99cd9aff03eaaf2db7195e7c7a29cea07,"/* Opposition à la vaccination */ complément scientifique infirmant le supposé caractère non naturel de la vaccination, et démontré en avril 2012 par l'équipe de Sylvia  Cremer",Vaccination,fr
82392808,82387545,2012-08-27T17:11:26Z,BonifaceFR,False,True,65223,ef7b6eceec2461e1946f8564418604613c06674b,wikification très partielle,Vaccination,fr
82455504,82392808,2012-08-29T11:59:35Z,BonifaceFR,False,True,65214,4cc1883a542cd2ad41c53a12300e36c962e0a69e,[[:fr:WP:WPC|WPCleaner]] v1.15 - [[P:HOM|Homonymies]] : Correction de 1 lien - [[Merck]] / [[P:CS|Correction syntaxique]] - Orthographe et typographie,Vaccination,fr
83137627,82455504,2012-09-18T12:41:25Z,EmausBot,False,True,65232,0f45785704e5f45d67bbef5ca304834693714a43,r2.7.3) (robot Ajoute : [[ky:Эмдөө]],Vaccination,fr
83141873,83137627,2012-09-18T15:04:33Z,81.255.240.224,True,True,65440,5cc6a3e108c7a62e7d0d1c625f92071f32d036c1,/* En France */,Vaccination,fr
83200560,83141873,2012-09-20T11:59:34Z,Jacques Ballieu,False,True,65401,dd015002ce240a25f042fab20aad63f9b435f167,orthographe,Vaccination,fr
83335173,83200560,2012-09-24T09:15:46Z,194.214.167.202,True,True,65397,d1372c849591acd42d685edf5e07f5a2ecb6e36d,/* Histoire de la vaccination */,Vaccination,fr
83335190,83335173,2012-09-24T09:16:13Z,Lomita,False,True,65401,dd015002ce240a25f042fab20aad63f9b435f167,Révocation des modifications de [[Special:Contributions/194.214.167.202|194.214.167.202]] (retour à la dernière version de [[User:Jacques Ballieu|Jacques Ballieu]]),Vaccination,fr
83609925,83335190,2012-10-02T09:34:22Z,80.119.149.24,True,True,65513,4406d3ff46704746b9d008004d9a370972d4a7f7,/* Principe de la vaccination */,Vaccination,fr
83610140,83609925,2012-10-02T09:40:54Z,80.119.149.24,True,True,65434,54a79186f3ea91c4800fec6cc2eae30518e49f78,/* Principe de la vaccination */,Vaccination,fr
83610180,83610140,2012-10-02T09:42:07Z,Kilith,False,True,65401,dd015002ce240a25f042fab20aad63f9b435f167,[[WP:LRC|LiveRC]] : Révocation des modifications de [[Special:Contributions/80.119.149.24|80.119.149.24]] (retour à la dernière version de [[User:Lomita|Lomita]]),Vaccination,fr
83841569,83610180,2012-10-07T15:51:02Z,82.243.235.104,True,True,65391,af866a14db1977dbb12999cac639cfad6473a7c0,/* Vaccins et santé publique */,Vaccination,fr
83967238,83841569,2012-10-11T02:17:25Z,67.204.13.165,True,True,65449,7a1ed29333ef0b88fce4ea26e9c18e34328742da,/* Autovaccins */,Vaccination,fr
83967253,83967238,2012-10-11T02:19:47Z,67.204.13.165,True,True,65941,12a5574313aa92d70b12abdc57862c87b5c68ea3,/* Histoire de la vaccination */,Vaccination,fr
83967362,83967253,2012-10-11T02:36:29Z,S0l0xal,False,True,65391,af866a14db1977dbb12999cac639cfad6473a7c0,Révocation des modifications par [[Special:Contributions/67.204.13.165|67.204.13.165]] ; retour à la version de [[Special:Contributions/82.243.235.104|82.243.235.104]],Vaccination,fr
84198860,83967362,2012-10-17T02:03:47Z,MerlIwBot,False,True,65417,5f3b0e5b7041679501f3dd9a18920a762f4e9f42,robot Ajoute : [[mr:लसीकरण]],Vaccination,fr
84207322,84198860,2012-10-17T08:34:08Z,78.225.118.87,True,True,65346,8ac58d9aef0bc6318a76335a535dc8b7b338c015,,Vaccination,fr
84208503,84207322,2012-10-17T09:07:28Z,Nguyenld,False,True,65285,27b27392b1c50cfb826c503a17421b39c586ad82,essai débutant ?,Vaccination,fr
84254708,84208503,2012-10-18T07:22:29Z,TjBot,False,True,65288,a4f12e6fb47411b07eb269c99dc0d72c560d3140,r2.7.2) (robot Modifie : [[war:Pagbakuna]],Vaccination,fr
84936171,84254708,2012-11-04T16:25:00Z,Dimdle,False,True,65374,3ffb9a9eb4bf1eef85ccffd5c24c78deed9a4d6d,/* Di-Te-Per (DTCoq en France) */,Vaccination,fr
85106748,84936171,2012-11-09T10:06:35Z,88.177.181.116,True,True,65350,dd0b352a24f9c60fe44f87753bfefee1f9d5de84,/* En Europe */,Vaccination,fr
85117258,85106748,2012-11-09T15:07:50Z,BonifaceFR,False,True,65374,3ffb9a9eb4bf1eef85ccffd5c24c78deed9a4d6d,Annulation des modifications 85106748 de [[Spécial:Contributions/88.177.181.116|88.177.181.116]] ([[User talk:88.177.181.116|d]]) en attendant des sources plus etablies,Vaccination,fr
85180658,85117258,2012-11-11T07:26:43Z,81.65.7.29,True,True,65721,7f92020e5c69b3557724cdb54cfaf65333089356,/* Effets indésirables et risques selon les types de vaccin */,Vaccination,fr
85180686,85180658,2012-11-11T07:27:46Z,81.65.7.29,True,True,65722,2a6610bfd4b5fa37df2a85d4f940965288e8cfa9,/* Vaccins contenant de l'hydroxide d'aluminium */,Vaccination,fr
85180883,85180686,2012-11-11T07:37:17Z,81.65.7.29,True,True,66166,06e72691196d849eb9a4f1762d8cdbe29e05abf8,/* Vaccins contenant de l'hydroxide d'aluminium */,Vaccination,fr
85181019,85180883,2012-11-11T07:44:36Z,81.65.7.29,True,True,66111,7d54f61636e741353d89102230a8a5a18efe757e,/* Vaccins contenant de l'hydroxide d'aluminium */,Vaccination,fr
85181095,85181019,2012-11-11T07:48:23Z,Doc103,False,True,66111,028ff6b27a8c72361bfa18ec680931f7199b39e1,"/* Vaccins contenant de l'hydroxide d'aluminium */ espace, MEP",Vaccination,fr
85181393,85181095,2012-11-11T08:03:01Z,81.65.7.29,True,True,66146,972087d7c87208a657b5d21065e31e9e38005487,/* Opposition à la vaccination */,Vaccination,fr
85181500,85181393,2012-11-11T08:08:44Z,81.65.7.29,True,True,66164,a2da70e5e5dfc68955db373b628a188023877549,/* Opposition à la vaccination */,Vaccination,fr
85181808,85181500,2012-11-11T08:21:17Z,Nguyenld,False,True,66167,415a03396e538c43706199afe04b5fc2f4c343e1,,Vaccination,fr
85264013,85181808,2012-11-12T22:15:26Z,Eiku,False,True,66166,6a5f930f5a787ebba58a00e21633ac5f7e32c852,leurs efficacité → leur efficacité,Vaccination,fr
85272564,85264013,2012-11-13T07:44:10Z,Cyberic71,False,True,66203,20544a06e6d8dbb2fea987a03b5edbe377477d5a,/* Articles connexes */ Ajout,Vaccination,fr
85340592,85272564,2012-11-14T23:29:38Z,137.138.201.73,True,True,65575,785ce71fc2be5c495c4d624f1ae9053ba832f5a3,"/* Vaccination anti-hépatite B */ Suppression de la référence au groupe la vaccination de l'Assemblée Nationale, cf. pdd.",Vaccination,fr
85432077,85340592,2012-11-17T14:56:07Z,Rudloff,False,True,65574,299bceebda8671e7fa48d86fd37f00e08c9d02fa,/* « Vaccins » au sens large */ style,Vaccination,fr
85459873,85432077,2012-11-18T09:31:09Z,EmausBot,False,True,65584,af202211f9ebf124c01a101cf6ea6c9730078bd1,r2.7.2+) (Robot : modification de [[de:Impfung]] à [[de:Impfung (Medizin)]],Vaccination,fr
85513288,85459873,2012-11-19T15:16:48Z,82.127.136.161,True,True,65611,cc78e8d103ec2a2da74805e3db2be49c68eb5c9a,/* Histoire de la vaccination */,Vaccination,fr
85513324,85513288,2012-11-19T15:17:56Z,Lomita,False,True,65584,af202211f9ebf124c01a101cf6ea6c9730078bd1,Révocation des modifications de [[Special:Contributions/82.127.136.161|82.127.136.161]] (retour à la dernière version de [[User:EmausBot|EmausBot]]),Vaccination,fr
85709148,85513324,2012-11-24T14:40:24Z,EmausBot,False,True,65574,299bceebda8671e7fa48d86fd37f00e08c9d02fa,r2.7.3) (Robot : modification de [[de:Impfung (Medizin)]] à [[de:Impfung]],Vaccination,fr
85866257,85709148,2012-11-28T16:37:55Z,MerlIwBot,False,True,65596,58301b8d511d6df5f161b9e130ee6a7a8e436e5c,robot Ajoute : [[kk:Вакцина]],Vaccination,fr
85935680,85866257,2012-11-30T08:19:31Z,90.17.33.149,True,True,65581,73e99e4bf7a44081c37cf204b0009bf595baf523,/* Vaccins et santé publique */,Vaccination,fr
86428720,85935680,2012-12-11T14:05:00Z,81.255.240.224,True,True,65580,1f8b27fcce854d829e1b61fbbd1eefa21df9e53d,/* Vaccin anti-poliomyélitique */,Vaccination,fr
86486958,86428720,2012-12-13T09:31:32Z,81.255.240.224,True,True,65591,a339ffb05f7247d55236f63007302128a384632e,/* En France */,Vaccination,fr
87224217,86486958,2013-01-03T16:49:36Z,Xqbot,False,True,65628,855846af0a67873969305669430778297787312d,r2.7.3) (robot Ajoute : [[zh-min-nan:Ū-hông chiap-chèng]],Vaccination,fr
87279631,87224217,2013-01-05T00:10:17Z,Moulins,False,True,65643,dc0c1518b0fd812488326dc99febce1290fee488,/* Opposition à la vaccination */ à recycler,Vaccination,fr
89373356,87279631,2013-03-01T02:39:15Z,HerculeBot,False,True,65643,8134f6e131b40dec82155897b4efee8b7beb29a6,remplacement de [[Organisation Mondiale de la Santé]] par [[Organisation mondiale de la santé]],Vaccination,fr
89398884,89373356,2013-03-01T17:52:49Z,Asabengurtza,False,True,65685,51726279d493f2241518cbc5fda4c3fb7f50d866,/* En France */,Vaccination,fr
89568520,89398884,2013-03-06T10:36:49Z,MIKHEIL,False,True,65723,404d50181739d417ecc69f4a26f15f9c997ad89e,/* Liens externes */,Vaccination,fr
89637239,89568520,2013-03-08T10:06:59Z,93.31.65.162,True,True,65900,af1d694e4bfb33faf620155eb2b99bb9da04450b,/* Vaccins et santé publique */,Vaccination,fr
89637354,89637239,2013-03-08T10:11:00Z,Lomita,False,True,65723,404d50181739d417ecc69f4a26f15f9c997ad89e,Révocation des modifications de [[Special:Contributions/93.31.65.162|93.31.65.162]] (retour à la dernière version de [[User:MIKHEIL|MIKHEIL]]),Vaccination,fr
90374636,89637354,2013-03-15T23:58:37Z,Addbot,False,True,64709,5c92dfdf4a1bddeebb5f7169cb9423a52fd09c8b,"Retrait de 40 liens interlangues, désormais fournis par [[d:|Wikidata]] sur la page [[d:q192995]]",Vaccination,fr
91136179,90374636,2013-03-22T02:33:19Z,109.190.47.139,True,True,65048,f9d48eed7fdeecccae9658c2d0a01fc7e219a9c0,/* Histoire de la vaccination */,Vaccination,fr
91136203,91136179,2013-03-22T02:34:31Z,109.190.47.139,True,True,65047,b858ebce7adb68509741667eea42ec42689f6ff9,/* Histoire de la vaccination */,Vaccination,fr
91136243,91136203,2013-03-22T02:37:32Z,109.190.47.139,True,True,65051,e00d228ff92f210e75756de287e1524f2c5b01c8,lien vers Clifford D. Conner,Vaccination,fr
91317921,91136243,2013-03-26T18:45:35Z,BonifaceFR,False,True,65378,037e090377e1fa71161d24bd23456431cc3a3a7c,/* Histoire de la vaccination */  [[Aide:Wikification|wikification]] très partielle,Vaccination,fr
91317997,91317921,2013-03-26T18:48:42Z,BonifaceFR,False,True,65481,c25a02abf86f263f729d695ea387bba59f27bdf1,/* Histoire de la vaccination */  typo,Vaccination,fr
91923494,91317997,2013-04-10T07:58:13Z,132.168.111.218,True,True,65570,6727869879167d9ab841051ce1e9ef75426b0f6c,/* En France */,Vaccination,fr
91923574,91923494,2013-04-10T08:01:09Z,Nguyenld,False,True,65481,c25a02abf86f263f729d695ea387bba59f27bdf1,non neutre,Vaccination,fr
91923703,91923574,2013-04-10T08:05:37Z,132.168.111.218,True,True,64863,f72163abe5936a5ced8fdaef1a5a3ea207ee8f17,/* Opposition à la vaccination */,Vaccination,fr
91924569,91923703,2013-04-10T08:39:43Z,Clement b,False,True,65481,c25a02abf86f263f729d695ea387bba59f27bdf1,Annulation des modifications 91923703 de [[Spécial:Contributions/132.168.111.218|132.168.111.218]] ([[User talk:132.168.111.218|d]]),Vaccination,fr
92153110,91924569,2013-04-16T15:28:39Z,Dimdle,False,True,66069,3704ef0cc9a0a41384b2aa41178180339d67651f,/* En France */ Loi du 9 août 2004 + remise en ordre chrono,Vaccination,fr
92153131,92153110,2013-04-16T15:29:31Z,Dimdle,False,True,66068,d0288be7dc3ea7b08fc3c20930591bdc1d33ea6f,/* En France */ retouche de la modification précédente,Vaccination,fr
92485758,92153131,2013-04-26T11:06:08Z,84.55.166.31,True,True,66077,cef0b6970bd2f28d6b22abaa449225285f32fcaa,/* Histoire de la vaccination */,Vaccination,fr
92485772,92485758,2013-04-26T11:06:41Z,84.55.166.31,True,True,66068,d0288be7dc3ea7b08fc3c20930591bdc1d33ea6f,/* Histoire de la vaccination */,Vaccination,fr
93067839,92485772,2013-05-14T07:02:15Z,Pautard,False,True,66060,33ae93e4f9c49efc6e29549b34a0b6a500f810a8,examinent la question,Vaccination,fr
93153630,93067839,2013-05-16T18:44:00Z,83.200.167.6,True,True,66227,f486693d4f69fc64ce5dff041d863bda1988bead,"/* Vaccination contre la rougeole, la rubéole et les oreillons (RRO) */",Vaccination,fr
93336379,93153630,2013-05-21T21:11:45Z,Romanc19s,False,True,66268,b471588d59995e78e20475fd6e562bdfea7fbefa,"Contrairement au [[Syndrome d'immunodéficience acquise|SIDA]] ou au cancer, la vaccination antirabique n'est largement plus au stade expérimental",Vaccination,fr
93378785,93336379,2013-05-23T09:07:58Z,81.255.240.224,True,True,66299,efefa544f76715ff0dff0bcb2021973da1488e8e,/* Opposition à la vaccination */,Vaccination,fr
93396075,93378785,2013-05-23T18:32:45Z,Dimdle,False,True,66268,b471588d59995e78e20475fd6e562bdfea7fbefa,Annulation des modifications 93378785 de [[Spécial:Contributions/81.255.240.224|81.255.240.224]] ([[User talk:81.255.240.224|d]])Voir ref 99,Vaccination,fr
93403357,93396075,2013-05-23T22:47:26Z,BonifaceFR,False,True,66534,a328f590dd760496547e2b4a7c331501abccb72e,/* Opposition à la vaccination */  [[Aide:Wikification|wikification]] très partielle,Vaccination,fr
94040869,93403357,2013-06-13T17:34:28Z,24.37.4.254,True,True,66535,d5afe9175f85e88e3cda5dad3435efe69f4edcbb,/* Vaccins synthétiques */,Vaccination,fr
94230550,94040869,2013-06-20T04:24:38Z,Jmax,False,True,66394,71da06fc601c72797178ba697b207e652bdd5d41,suppr. ref vers cache Google,Vaccination,fr
94343652,94230550,2013-06-23T18:34:16Z,Rome2,False,True,66370,fc5852ea4992384c0861671ae3fecf6320c620fa,[[WP:WPC|WPCleaner]] v1.27 - Modèle mal fermé - Modèle mal ouvert - Ponctuation avant une référence - Orthographe et typographie ([[P:CS|Correction syntaxique]]),Vaccination,fr
94588399,94343652,2013-07-01T05:45:26Z,ZéroBot,False,True,66424,f8cb3c3ffe395b46cf83710856377b46bbb45484,[[Wikipédia:Bot/Requêtes/2013/06#D.C3.A9ploiement_de_la_phase_2_de_l.27outil_de_retour_des_lecteurs.|RBOT]] : Ajout de la [[catégorie:Wikipédia:Outil de retour des lecteurs]],Vaccination,fr
95356330,94588399,2013-07-28T14:48:49Z,Martsrids541,False,True,66465,5226752d8e9a46d5715b34c2e3c469af1a32588e,/* Articles connexes */,Vaccination,fr
95381139,95356330,2013-07-29T13:27:10Z,AkeronBot,False,True,66424,f8cb3c3ffe395b46cf83710856377b46bbb45484,"Révocation en masse de [[Special:Contributions/Martsrids541|Martsrids541]], retour à la version de [[Special:Contributions/ZéroBot|ZéroBot]] : [[Wikipédia:Faux-nez/Ediacara]]",Vaccination,fr
95703358,95381139,2013-08-10T12:42:43Z,AméliorationsModestes,False,True,66425,33c5955e5c94ae61f73a034b831750aa9aa5b18c,/* Vaccination anti-hépatite B */,Vaccination,fr
95732725,95703358,2013-08-11T18:53:25Z,Bloubéri,False,True,70357,28c92983d91e4cb9b350e8184a7561aa607e10df,+ recommandations fr !,Vaccination,fr
95733071,95732725,2013-08-11T19:12:36Z,Bloubéri,False,True,69326,bc5854dc4d7c6506b14a1128321efe934f8d3ae8,"/* En Europe */ mise en page, petites modif.",Vaccination,fr
95733546,95733071,2013-08-11T19:34:41Z,Bloubéri,False,True,69551,8b5dfcdb226f87bc7c2e2d4d46e84542d79c6af3,refonte du plan,Vaccination,fr
95738412,95733546,2013-08-11T23:12:58Z,ThF,False,True,69550,6dba676f9569f15d476f1430ea21b393660f8670,"/* Histoire */ Relecture d'un paragraphe (retouches diverses, de pure forme).",Vaccination,fr
95738454,95738412,2013-08-11T23:15:47Z,ThF,False,True,69556,5074bb0da37086a51e1ea38f68db2d89d480218e,/* Histoire */ Réparé oubli.,Vaccination,fr
95893863,95738454,2013-08-18T09:29:01Z,AméliorationsModestes,False,True,69557,9ae35f71209b45b2aff5a563838b58752e1e1b8a,/* Opposition à la vaccination */,Vaccination,fr
95976325,95893863,2013-08-21T07:03:50Z,93.22.79.170,True,True,69567,22fabc5496c08b1d7d5f0ead19d84b8a290476e8,/* Cas des autres vaccinations */,Vaccination,fr
95976344,95976325,2013-08-21T07:05:44Z,93.22.79.170,True,True,69578,3b6cb54b9b033e71e7c8d1652f189f5240a34cd7,/* Cas des autres vaccinations */,Vaccination,fr
95976371,95976344,2013-08-21T07:07:21Z,93.22.79.170,True,True,69582,08b903e80db114dd1d61ef926471074874bc00cf,/* Variole */,Vaccination,fr
95976418,95976371,2013-08-21T07:10:38Z,93.22.79.170,True,True,69596,ac638d5cd7c6cf4dc6170ccc4db84232720d13f5,/* Vaccin contre la tuberculose (BCG) */,Vaccination,fr
95976462,95976418,2013-08-21T07:13:01Z,93.22.79.170,True,True,69622,21b92b9021de4acf47c271b53bbee436628bf099,/* Di-Te-Per (DTCoq en France) */,Vaccination,fr
95976498,95976462,2013-08-21T07:15:08Z,93.22.79.170,True,True,69650,80095384ee7e90ba36b919138c8883ce185985ef,/* Vaccin anti-poliomyélitique */,Vaccination,fr
95976513,95976498,2013-08-21T07:16:19Z,93.22.79.170,True,True,69636,d8cbe3ee195112d97936d064cbcb3c3a7fccb907,"/* Vaccination contre la rougeole, la rubéole et les oreillons (RRO) */",Vaccination,fr
95976557,95976513,2013-08-21T07:19:06Z,93.22.79.170,True,True,69647,af7f506b04bfbc49f94adad972ab9a4951a813de,/* Vaccination anti-hépatite B */,Vaccination,fr
95976641,95976557,2013-08-21T07:25:51Z,93.22.79.170,True,True,69655,0f5dcc540af2940711b719f09ad754842ca54b20,/* Vaccination anti-hépatite B */,Vaccination,fr
95976659,95976641,2013-08-21T07:27:11Z,93.22.79.170,True,True,69656,da67718c1213e82afe9cf8cdd4a2a754dca356f8,/* Vaccination anti-hépatite B */,Vaccination,fr
95976669,95976659,2013-08-21T07:28:27Z,93.22.79.170,True,True,69667,0039024e2389a56605fc676493b8f52b42719c62,/* Vaccination anti-hépatite B */,Vaccination,fr
95976777,95976669,2013-08-21T07:32:15Z,93.22.79.170,True,True,69678,05d247aa6ef0944709fa63f5296157503631ff39,/* Vaccination anti-papillomavirus */,Vaccination,fr
95976801,95976777,2013-08-21T07:34:16Z,93.22.79.170,True,True,69689,1eced52beab832feb9c5ae02ae6524146347d124,/* Vaccins contenant de l’hydroxyde d'aluminium */,Vaccination,fr
95976817,95976801,2013-08-21T07:35:24Z,93.22.79.170,True,True,69700,19f531595ecd90218fea66c83e94e2b85432ed10,/* Marché des vaccins */,Vaccination,fr
95978889,95976817,2013-08-21T09:15:28Z,BonifaceFR,False,True,69759,488bed88066a00ea1b2eb0a6d2c3a9d790b995f5,"certaines sources sont déjà largement citées, suffit de le LIRE",Vaccination,fr
95979320,95978889,2013-08-21T09:32:07Z,BonifaceFR,False,True,69988,84c234d3dae486b16955521857b803f136e41faa,"""[[Wikipédia:Citez vos sources#Wikipédia n'est pas une source|Wikipédia n'est pas une source]""",Vaccination,fr
95979409,95979320,2013-08-21T09:35:21Z,BonifaceFR,False,True,69998,ca011c0bb3f1981b422c41b5b796cd1dd4bb7424,"oups ! typo. pour établir ce lien interne : ""[[Wikipédia:Citez vos sources#Wikipédia n'est pas une source|Wikipédia n'est pas une source]]""",Vaccination,fr
95981307,95979409,2013-08-21T10:57:09Z,Doc103,False,True,70209,49c69f184ee7a032c70366fd6dad9cf76aa931ff,"/* Vaccination anti-papillomavirus */ si l'Autriche ne rembourse plus, elle recommande le vaccin même chez les garçons",Vaccination,fr
